drug,smiles,name
DB02043,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCCCCCCCCCC,"1,2-Dipalmitoyl-Phosphatidyl-Glycerole"
DB03374,[H][C@](N)(CC1=CC(I)=C(O)C(I)=C1)C(O)=O,"3,5-Diiodotyrosine"
DB02042,COCCOCCOCCOCCOCCO,2-(2-{2-[2-(2-Methoxy-Ethoxy)-Ethoxy]-Ethoxy}-Ethoxy)-Ethanol
DB03373,[H]N=C(C)N1CCC(CC1)OC1=CC2=C(C=C1)N=C(C)N2CC1=CC2=C(C=C1)C=CC(=C2)C(N)=[NH2+],ZK-806711
DB02041,NC1=CC=C2C(=O)NNC(=O)C2=C1,Isoluminol
DB03372,SCCC(=O)N1CCC2=C(C1)NC1=C2C=CC=C1,"3-Mercapto-1-(1,3,4,9-Tetrahydro-B-Carbolin-2-Yl)-Propan-1-One"
DB03371,[H][C@](N)(CCC(=O)O[C@@]1([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]1(O)F)C(O)=O,Modified Ribosylated Glutamyl Ester
DB02047,C[C@H](C(O)=O)C1=CC=C(C=C1)C1=CC=CC=C1,(+)-2-(4-biphenyl)propionic acid
DB03378, ,"4-Amino-1-[(1s,3r,4r,7s)-7-Hydroxy-1-(Hydroxymethyl)-2,5-Dioxabicyclo[2.2.1]Hept-3-Yl]-5-Methylpyrimidin-2(1h)-One"
DB02046,[H][C@@](CC(C)C)(NC(=O)C1=CC=CO1)C(=O)N[C@@]([H])(CC1=CNC2=C1C=CC=C2)P(O)(O)=O,N-[(Furan-2-Yl)Carbonyl]-(S)-Leucyl-(R)-[1-Amino-2(1h-Indol-3-Yl)Ethyl]-Phosphonic Acid
DB02045,CCCCCN,Amylamine
DB03376,[H]N([H])[C@@H](C)C(=O)N([H])S(=O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(N=CN=C12)N([H])[H],5'-O-(N-(Alanyl)sulfamoyl)adenosine
DB02044,CC(=N)NCC1=CC(CN)=CC=C1,N-[3-(aminomethyl)benzyl]acetamidine
DB02049,ONC(=O)CC1(CCOCC1)S(=O)(=O)C1=CC=C(OC2=CC=C(Cl)C=C2)C=C1,2-{4-[4-(4-Chloro-Phenoxy)-Benzenesulfonyl]-Tetrahydro-Pyran-4-Yl}-N-Hydroxy-Acetamide
DB02048,NC(=[NH2+])N1C=NC=N1,"1,2,4-Triazole-Carboxamidine"
DB03379,OC(=O)CCP(O)(O)=O,2-Carboxyethylphosphonic Acid
DB15352, ,Vorsetuzumab mafodotin
DB14022, ,Typhoid vaccine
DB15353,NCCONC(=O)[C@@H]1CC[C@@H]2C[N@]1C(=O)N2OS(O)(=O)=O,Nacubactam
DB15350,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]1O,D-chiro-Inositol
DB14020,OC(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,Benzoin
DB15367,C[C@H](CN1CCOCC1)N1C(NC(N)=O)=NC2=C1C=CC(\C=C1/C3=CC=CC=C3COC3=CC(F)=CC=C13)=C2,LY-2623091
DB14037,[H][C@]12CC=C3[C@]4([H])[C@@H](C)[C@H](C)CC[C@@]4(CC[C@@]3(C)[C@]1(C)C[C@@H](O)[C@@]1([H])[C@](C)(CO)[C@@H](O)[C@H](O)C[C@]21C)C(O)=O,Madecassic acid
DB15368, ,Yttrium Y-90 clivatuzumab tetraxetan
DB14034,CC1=C(CCC(=O)C2=CC=C(CC3SC(=O)NC3=O)C=C2)N=C(O1)C1=CC=CC=C1,Darglitazone
DB15365, ,Pegbelfermin
DB14035,O=C1NC(=O)C(CC2=CC=C3O[C@@H](CC4=CC=CC=C4)CCC3=C2)S1,Englitazone
DB15366, ,SOR-C13
DB14038,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CC[C@@H](CC)C(C)C,beta-Sitosterol
DB15369, ,Aganirsen
DB14039, ,Erenumab
DB03381,CCCCCCCCCCCCCCCC=O,Hexadecanal
DB03380,[H][C@](N)(CC1=CC=C(O)C=C1)C(N)=O,L-tyrosinamide
DB02054,NC1=CC=CC(=C1)C(O)=O,Gabaculine
DB03385,CC1=CNC=N1,4-Methylimidazole
DB02053,[H][C@@](O)(COP(O)(O)=O)[C@@]([H])(O)[C@@]([H])(O)C=O,Ribose-5-phosphate
DB03384,FC1=CC2=C(NC(=C2)C(=O)NCCS)C=C1,Fica
DB02052,O\N=C1\C(\NC2=C\1C=CC=C2)=C1\C(=O)NC2=C1C=CC=C2,Indirubin-3'-monoxime
DB03383,OC1CCN(CC1)C(=O)[C@H](CC1=CC=C(F)C=C1)NC(=O)C1=CC2=C(N1)C=CC(Cl)=C2,CP-320626
DB02051,[H]N([C@@H](CC1=CC=CC=C1)C(=O)N([H])[C@@H](CCC1=CC=CC=C1)CCS(=O)(=O)OC1=CC=C(C=C1)[N+]([O-])=O)C(=O)OCC1=CC=CC=C1,4-Nitrophenyl (3S)-3-({N-[(benzyloxy)carbonyl]-L-phenylalanyl}amino)-5-phenyl-1-pentanesulfonate
DB03382,[H][C@](N)(CS=O)C(O)=O,S-oxy-L-cysteine
DB02058,[H]N1C(=O)C(CC2=CC=C(C=C2)N2CCN(CC2)C=O)C2=CC=CC=C12,3-[4-(1-formylpiperazin-4-yl)-benzylidenyl]-2-indolinone
DB03389,O[C@@H]1CO[C@H](O)[C@H](O)[C@H]1O,alpha-D-Xylopyranose
DB02057,CC1=C(C[C@H](N)C(O)=O)C(O)=NO1,(S)-AMPA
DB03388,CC(C)N(C(=O)C1=C(Cl)C=C(Cl)C=C1)C1=C(SC(=C1)C1=CC=CC=C1)C(O)=O,"3-[(2,4-Dichlorobenzoyl)(Isopropyl)Amino]-5-Phenylthiophene-2-Carboxylic Acid"
DB02056,[H][C@](O)(CCCCC)\C=C\[C@@]1([H])C(=O)C[C@]([H])(O)[C@]1([H])C\C=C/CCCC(O)=O,Prostaglandin D2
DB03387,CC(C)N(O)C(=O)C(O)=O,N-Hydroxy-N-Isopropyloxamic Acid
DB02055,CCCCNS(=O)(=O)C1=CC=CC=C1,N-Butyl-Benzenesulfonamide
DB03386,N[C@@H](CC1=CNC2=C1C(F)=CC=C2)C(O)=O,4-Fluorotryptophane
DB02059,NC1=C2N=CN([C@@H]3O[C@H](CO[P@@](O)(=O)O[P@@](O)(=O)OC[C@H]4O[C@H](O)[C@H](O)[C@@H]4O)[C@@H](O)[C@H]3O)C2=NC=N1,Adenosine-5-Diphosphoribose
DB15360,CCC(=O)N(C1=CC=CC=C1)C1(CCN(CCC2=CC=CC=C2)CC1)C(=O)O[11CH3],"Carfentanil, C-11"
DB15363, ,Istiratumab
DB14033,CC(=O)N(C1=C(C)C(C)=NO1)S(=O)(=O)C1=CC=C(N)C=C1,Acetyl sulfisoxazole
DB14030,C[C@@H](CC1=CSC=C1)NC(=O)NC[C@H](CC1=CC=C(O)C=C1)N(C)C,PZM21
DB15361,[201Tl],Thallium Tl-201
DB14031,C1CN1C1=NC(=NC(=N1)N1CC1)N1CC1,Tretamine
DB15362,CC(F)(F)C1=C(C=CC(F)=C1)C1=C(OC2=CC=C(\C=C\C(O)=O)C=C2)C2=CC=C(O)C=C2S1,LSZ-102
DB15378, ,Vopratelimab
DB14048,[Na+].[Na+].[Zr].[O-][Si]1([O-])O[Si]([O-])([O-])O[Si]([O-])([O-])O1,Sodium zirconium cyclosilicate
DB15379,CC(O)COC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](COCC(C)O)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](COCC(C)O)O[C@H](O[C@H]1C[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7OCC(C)O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](OCC(C)O)[C@H]4O)[C@H](OCC(C)O)[C@H]3O,Hydroxypropyl betadex
DB14045,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](Cl)CC[C@]4(C)[C@H]3CC[C@]12C,Cholesteryl chloride
DB15376, ,Gosuranemab
DB14046, ,Dichlorobenzene
DB15377,COC1=CC2=CC=C(C=C2C=C1)C(C)C(=O)OC1=CC=C(C=C1)C(N)=S,ATB-346
DB14049,[O-]N(=O)=O,Nitrate
DB02061,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,Cellobiose
DB03392,[H][C@]1(O)[C@]([H])(O)[C@@]([H])(CO)O[C@@]([H])(NP(=O)(OC)OC)[C@]1([H])O,"(3,4,5-Trihydroxy-6-Hydroxymethyl-Tetrahydro-Pyran-2-Yl)-Phosphoramidic Acid Dimethyl Ester"
DB02060,O=C1CCCCC1,Cyclohexanone
DB03391,[H]\C(=C1\N=C(N(CC(O)=O)C1=O)[C@@]([H])(N)CCSC)C1=CC=C(O)C=C1,Chromophore (Met-Tyr-Gly)
DB03390,[H]N(CCC)C(=O)[C@H](O)[C@@H](O)C(O)=O,"(2R,3R)-2,3-Dihydroxy-4-oxo-4-(propylamino)butanoic acid"
DB02065,[H][C@@]1(CO)C[C@]([H])(O)[C@@]([H])(O)[C@]([H])(O[C@]2([H])[C@@]([H])(CO)O[C@@]([H])(O)[C@]([H])(O)[C@@]2([H])O)O1,4-Deoxylactose
DB03396,[H]N([C@H]1CC[C@@H](O)CN([H])C1=O)C(=O)[C@H](OC)[C@H](O)[C@@H](O)[C@H](O)\C=C\C(C)(C)C,"(2R,3R,4S,5R,6E)-3,4,5-Trihydroxy-N-[(3S,6R)-6-hydroxy-2-oxo-3-azepanyl]-2-methoxy-8,8-dimethyl-6-nonenamide"
DB03395,COC1=CC=C(C[C@H](NC(=O)CC(C)(C)N)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC2CCCCC2)[C@@H](O)[C@@H](O)CC(C)C)C=C1,Enalkiren
DB02063,[H][C@](CC([O-])=O)(C(O)=O)C1=CC(C2=NC3=C(N2)C=C(C=C3)C(N)=N)=C([O-])C(Br)=C1,CRA_16847
DB03394,OCCOCCOCCOCCOCCOCCOCCO,Heptaethylene glycol
DB02062,[H][C@@](C)(N)[P@](O)(=O)C[C@@]([H])(CC1=CC=C(C=C1)C1=CC=CC=C1)C(=O)N[C@@]([H])(C)C(O)=O,"N-[3-[(1-Aminoethyl)(Hydroxy)Phosphoryl]-2-(1,1'-Biphenyl-4-Ylmethyl)Propanoyl]Alanine"
DB03393,[H][C@@]12CCCN(N1)C(=O)[C@H](CC1=CC(O)=CC=C1)NC(=O)[C@@H](NC(=O)[C@H](CCC(C)=O)[C@H](O)[C@@H](C)[C@@H](O)\C=C\C=C\C[C@H](OC2=O)C(\C)=C\C=C\CC[C@H](C)[C@@H](O)C[C@@H]1O[C@@]2(NC(=O)[C@@H](CC)C[C@@H]2C)[C@@H](C)[C@@H](O)[C@H]1C)C(C)C,Sanglifehrin A
DB02069,NS(=O)(=O)C1=CC=C(C=C1)C(=O)NCC1=CC=CC=C1F,N-(2-Flouro-Benzyl)-4-Sulfamoyl-Benzamide
DB02068,[NH3+]CCCCC(O)=O,Delta-Amino Valeric Acid
DB03399,CC[N+]#C,Ethyl Isocyanide
DB02067,[H]N([H])C1=NC(=O)C2=C(N([H])C[C@H](CN([H])C3=CC=C(C=C3)C(=O)N([H])[C@@H](CCC(=O)N([H])[C@@H](CCC(=O)N([H])[C@@H](CCC(O)=O)C(O)=O)C(O)=O)C(O)=O)N2C=O)N1[H],Triglu-5-formyl-tetrahydrofolate
DB02066,[H][C@]1(CO)O[C@@]([H])(C2=C3N=CN=C(NC)C3=NN2)[C@]([H])(O)[C@]1([H])O,N7-Methyl-Formycin A
DB03397,CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1OP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(=O)NC1=O,Uridine-Diphosphate-N-Acetylglucosamine
DB15370, ,Balixafortide
DB14040, ,Eptinezumab
DB15371,COC1=CC2=C(C=C1)C(=O)N1CCCCC[C@@H]3CCC[C@H]3OC(=O)N[C@@H](C3CCCC3)C(=O)N3C[C@@H](C[C@H]3C(=O)N[C@@]3(C[C@H]3C=C)C(=O)NS(=O)(=O)C3(C)CC3)OC1=N2,MK-2748
DB14043,CCCCCCCCCCCCCCCC(=O)NCCO,Palmidrol
DB15374,[60Co],Cobalt Co-60
DB14044,CC(C)(CO)[C@@H](O)C(=O)NCCCC(O)=O,Hopantenic acid
DB15375, ,Tozuleristide
DB14041, ,Fremanezumab
DB15372,CCCCCCCCCCCCCCCCCC(=O)OCC(CSSC1=CC=C(COC(=O)N2[C@H]3CN4C5=C([C@@H](COC(N)=O)[C@@]4(OC)[C@@H]23)C(=O)C(N)=C(C)C5=O)C=C1)OC(=O)CCCCCCCCCCCCCCCCC,JNJ-27548547
DB14042, ,Galcanezumab
DB15373, ,Tilmanocept
DB15301, ,Bevifimod
DB15302,C[C@H](O)[C@@H](O)[C@@H](O)[C@H](F)C=O,2-fluorofucose
DB15300,[H][C@@]1(C[C@@H]2CC[N@]1C[C@@H]2CC)[C@@H](O)C1=CC=NC2=CC=C(OC)C=C12,Hydroquinidine
DB15305,CC1=CN2N=C(C=C(C)C2=N1)C1=CC(=O)N2C=C(C=CC2=N1)N1CCNC2(CC2)C1,Risdiplam
DB15306, ,MEDI-6469
DB15303, ,Faricimab
DB15304, ,iota-Carrageenan
DB15307,C[C@]1(C=CSC(N)=N1)C1=CC(NC(=O)C2=NC=C(C=C2)C#N)=CC=C1F,Atabecestat
DB04650,[H][C@]12CS[C@]([H])(CCCCC(O)=O)[C@@]1([H])NC(=O)N2,"5-[(3AS,4R,6AR)-2-OXOHEXAHYDRO-1H-THIENO[3,4-D]IMIDAZOL-4-YL]PENTANOIC ACID"
DB15308,N1C2=CC(=CC=C2N=C1C1=CC=NC=C1)C1=CC2=C(C=C1)N=C(N2)C1=CC=NC=C1,Ridinilazole
DB03323,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,Maltose
DB04655,CC1=C(C(N)=NC(N)=N1)C1=CC(Cl)=C(Cl)C=C1,Metoprine
DB03322,CC(C)NC[C@@H](O)COC1=CC=CC2=C1C=CC=C2,Dexpropranolol
DB04656,[H][C@@]1(O)C[C@@](O)(C[C@]([H])(CCCOC2=CC=CC=C2)[C@@]1([H])O)C(O)=O,"1,3,4-TRIHYDROXY-5-(3-PHENOXYPROPYL)-CYCLOHEXANE-1-CARBOXYLIC A CID"
DB03321,[H][C@]1(OC(=C[C@H](N)[C@H]1NC(C)=O)C(O)=O)[C@H](O)[C@H](O)CO,Des(carbamimidoyl) zanamivir
DB04657,CC1=C(SCCO1)C(=O)NC1=CC=CC=C1,Carboxin
DB03320,N[C@@H](C[NH3+])C(O)=O,3-Amino-Alanine
DB04658,[H][C@]12CC[C@](O)(N1)[C@@H](O)[C@H](O)[C@H]2O,"(1S,2R,3S,4R,5S)-8-AZABICYCLO[3.2.1]OCTANE-1,2,3,4-TETROL"
DB03327,[H][C@@](C)(NCC1=C(COP(O)(O)=O)C=NC(C)=C1O)P(O)(O)=O,{1-[(3-Hydroxy-Methyl-5-Phosphonooxy-Methyl-Pyridin-4-Ylmethyl)-Amino]-Ethyl}-Phosphonic Acid
DB04651,NC1=C2N=CN([C@@H]3O[C@H](CO[P@@](O)(=O)OCCCCC[C@@H]4SC[C@@H]5NC(=O)N[C@H]45)[C@@H](O)[C@H]3O)C2=NC=N1,BIOTINOL-5-AMP
DB03326,NC1=NC(=O)C2=C(N1)N(C=N2)[C@H]1C[C@H](O)[C@@H](COP(O)(=O)OC2CC(OC2CO)N2C=CC(N)=NC2=O)O1,"Deoxycytidylyl-3',5'-guanosine"
DB04652,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])[C@@]([H])(O)C[C@]12C)C(=O)CO,Corticosterone
DB05983,COC(=O)[C@]12CCC(C)(C)C[C@H]1[C@H]1C(=O)C=C3[C@@]4(C)C=C(C#N)C(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,Bardoxolone methyl
DB03325,[H]N([H])[C@@H](CC1=CC=C(O)C=C1)C(=O)N([H])S(=O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(N=CN=C12)N([H])[H],Tyrosyladenylate
DB04653,[H]N([C@@H](CC(C)C)C(=O)N([H])[C@@H](CC(C)C)C(=O)N([H])[C@@H](CC1=CC=C(O)C=C1)C(=O)CF)C(=O)OCC1=CC=CC=C1,N-[(benzyloxy)carbonyl]-L-leucyl-N-[(1S)-3-fluoro-1-(4-hydroxybenzyl)-2-oxopropyl]-L-leucinamide
DB05984,CN1C(NC2=CC=C(C=C2)C(F)(F)F)=NC2=CC(OC3=CC=NC(=C3)C3=NC=C(N3)C(F)(F)F)=CC=C12,RAF-265
DB04654,O=CCCCC1CCNCC1,4-PIPERIDIN-4-YLBUTANAL
DB03329,SC1=NC=CC=C1,2-Pyridinethiol
DB03328,S[Mo](=O)=O,Dioxo(sulfanyl)molybdenum
DB04659,OC[C@H]1C[C@@H](S\C(=N/OS(O)(=O)=O)CC2=CC=CC=C2)[C@H](O)[C@@H](O)[C@@H]1O,"(1S,2S,3R,4S,5S)-2,3,4-TRIHYDROXY-5-(HYDROXYMETHYL)CYCLOHEXYL (1E)-2-PHENYL-N-(SULFOOXY)ETHANIMIDOTHIOATE"
DB15312, ,Orilanolimab
DB15313, ,DAS-181
DB15310,CC1=NC(=CC=C1)C1=C(N=C(CNC2=C(F)C=CC=C2)N1)C1=CN2N=CN=C2C=C1,Vactosertib
DB15311, ,Davanat
DB15316,COC1=NC=C(F)C2=NC(=NN12)S(=O)(=O)NC1=C(F)C=CC=C1F,Florasulam
DB15317,CN1CC[C@@]2(C)[C@@H]1N(C)C1=CC=C(OC(=O)NC3=CC=CC=C3)C=C21,Posiphen
DB15314,CSCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(C)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(N)=O,Modimelanotide
DB15315,COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C1=NC=C(N1)C1=CC=C(C=C1)C1=CC=C(C2=CN=C(N2)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)OC)C(C)C)C2=C1OCO2,Coblopasvir
DB05990,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)[C@H](CC)[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O,Obeticholic acid
DB04660,[H][C@@](O)(CO)COP([O-])(=O)OCC[N+](C)(C)C,Choline alfoscerate
DB15318, ,Neodymium
DB04661,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](OS(O)(=O)=O)[C@H]1O)NC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC,cis-tetracosenoyl sulfatide
DB05992,CC(C)(C)C1=C(\C=C2/NC(=O)\C(NC2=O)=C\C2=CC=CC=C2)N=CN1,Plinabulin
DB15319,CC(C)[C@H](N1C=C(COC2=CC3=C(C=C2)N=C(S3)S(N)(=O)=O)N=N1)C(=O)N[C@@H](CC1=CC=C(OCCF)C=C1)C(O)=O,VM4-037
DB03330,N[C@@H](CCC(=O)N[C@@H](CS[C@@H](O)N(O)C1=CC=C(I)C=C1)C(=O)NCC(O)=O)C(O)=O,S-(N-hydroxy-N-iodophenylcarbamoyl)glutathione
DB04666,[H]\C(=C1\N=C(N(CC(O)=O)C1=O)[C@@]([H])(N)CCCCN)C1=CC=C(O)C=C1,CHROMOPHORE (LYS-TYR-GLY)
DB02002,NC(=C)C(N)=O,2-Aminoprop-2-Enamide
DB03333,NS(=O)(=O)C1=CC=C(NC(=S)OCCC2=CSC=C2)C=C1,(4-sulfamoyl-phenyl)-thiocarbamic acid O-(2-thiophen-3-yl-ethyl) ester
DB04667,[H][C@](N)(CC1=CN=CN1)C1=NC(C=C2C=CC(=O)C=C2)=C(O)N1CC([O-])=O,CHROMOPHORE (HIS-TYR-GLY)
DB02001,NC1=NC2=C(C(N)=N1)C(SC1=CC=C(C=C1)N1CCOCC1)=CC=C2,"5-(4-Morpholin-4-Yl-Phenylsulfanyl)-2,4-Quinazolinediamine"
DB03332,NC1=NC2=C(N3[C@@H](COC3=O)CN2)C(=O)N1,"5,6-Cyclic-Tetrahydropteridine"
DB04668,[H]N=C(CCC(O)=O)C1=N\C(=C(/[H])C2=CC=C(O)C=C2)C(=O)N1CC(O)=O,CHROMOPHORE (GLU-TYR-GLY)
DB03331,[H]N(CC1=CC=CC2=CC=CC=C12)C1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3N([H])C(=O)C3=CC(OC)=CC(OC)=C3)C2=NC=N1,"N-naphthalen-1-ylmethyl-2'-[3,5-dimethoxybenzamido]-2'-deoxy-adenosine"
DB04669,BrC1=CC=CC(=C1)C1=NC2=[N+](NC=N2)C(NCC2=CC=NC=C2)=C1,TRIAZOLOPYRIMIDINE
DB02007,O[C@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@H]1O,alpha-D-glucose 6-phosphate
DB03338,CCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,Heptyl glucoside
DB04662,[H][C@@](CC)(CO)NC1=NC2=C(N=CN2C(C)C)C(NCC2=CC=CC=C2O)=N1,OLOMOUCINE II
DB05993,Cl.COC1=C(OC)C(=CC(Cl)=C1)C(C)NC1=CC(=CC=C1S(C)(=O)=O)N1CCNCC1,PRX-07034
DB02006,[H][C@@]1(CC2=CC=CC=C2)NC(=CN2C(=O)[C@](CC3=CC=C(Br)C=C3)(OO)N=C12)C1=CC=C(O)C=C1,Br-Coeleneterazine
DB03337,NC(=N)C1=CC=C(NC(=O)NC2=CC=C(OC3=CC=CC=C3)C=C2)C=C1,1-(2-Amidinophenyl)-3-(Phenoxyphenyl)Urea
DB04663,O[C@@H]1[C@@H](COP(O)(O)=O)O[C@](O)([C@@H]1O)C(O)=O,"2-KETO-6-PHOSPHATE-D-GLUCONIC ACID, ALPHA-FURANOSE FORM"
DB02005,[H]\C(C)=C(/[H])C(=O)C(O)=O,2-Oxo-3-Pentenoic Acid
DB03336,OC1=CC(=CC(=C1O)[N+]([O-])=O)C(=O)CCN1CCN(CC1)C1=CC(=CC=C1)C(F)(F)F,BIA
DB04664,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](OCCCCCC3CCCCC3)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,Cyclohexyl-pentyl-maltoside
DB02004,COC1=CC(=CC(OC)=C1)C1=NC(=C(CN)C(N)=N1)C1=CC=C(Cl)C=C1Cl,"5-(Aminomethyl)-6-(2,4-Dichlorophenyl)-2-(3,5-Dimethoxyphenyl)Pyrimidin-4-Amine"
DB03335,C[C@H](O)CBr,(+)-1-bromo-2-propanol
DB04665,O=C1OC2=CC=CC=C2C=C1,Coumarin
DB05996, ,Glembatumumab vedotin
DB02009,CC(C)(C)NC(=O)[C@@H]1CN(CC2=CC3=C(O2)C=CC=C3)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)NC1[C@H](O)CC2=C1C=CC=C2,L-756423
DB02008,CCCCN1C2=C(NC(CC3=CC=C(NC(C)=O)C=C3)=N2)C(=O)N(CC2=CC=CC=C2F)C1=O,1-(2-Fluorobenzyl)-3-Butyl-8-(N-Acetyl-4-Aminobenzyl)-Xanthine
DB03339,OCC1=CC=CC(I)=C1,3-Iodo-Benzyl Alcohol
DB15323,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=CC(F)=CC=C2C#N)C1=O,Trelagliptin
DB15324,[11CH3]OCC1=CC=CN=C1N1CCN(C[C@H]2COC3=CC=CC=C3O2)CC1,ORM-13070 C-11
DB15321,ONC(=O)CCCCCCC(=O)NC1=CC=C(CN[C@H](C(=O)OC2CCCC2)C2=CC=CC=C2)C=C1,Tefinostat
DB15322, ,Lacutamab
DB15327,CN1CCN(CC1)C1=C(F)C=C(NC2=NC(OC3=CC=CC(NC(=O)C=C)=C3)=C3C=CNC3=N2)C=C1,Abivertinib
DB15328,C[C@@H]1[C@@H](C[C@H](NC(=O)C2=CN=C3C[C@]4(CC3=C2)C(=O)NC2=NC=CC=C42)C(=O)N1CC(F)(F)F)C1=CC=CC=C1,Ubrogepant
DB15325,CC(C)CN(C1=CC2=C(CCC2)C=C1OCC1=CC=C(C=C1C)C(O)=O)S(=O)(=O)C1=NC=CS1,ONO-8539
DB15326,CS(=O)(=O)C1=CC=CC=C1S(=O)(=O)NO,CXL-1020
DB04671,N[C@@H](CS\C(N)=N\CCC[C@H]([NH3+])C(O)=O)C(O)=O,[(1S)-4-[[Amino-[(2R)-2-amino-2-carboxyethyl]sulfanylmethylidene]amino]-1-carboxybutyl]azanium
DB15329, ,Nattokinase
DB04672,[H][C@]1(COP(O)(O)=O)O[C@]([H])(C=C1)N1C=C(C)C(=O)NC1=O,"Cyclic 3',5'-thymidine monophosphate"
DB02010,[H][C@]1(C[C@@]2([H])O[C@](C)(N3C4=CC=CC=C4C4=C5CNC(=O)C5=C5C6=CC=CC=C6N2C5=C34)[C@]1([H])OC)NC,Staurosporine
DB03341,[H]N([H])C1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)OCC(C)(C)[C@@H](O)C(=O)N([H])CCC(=O)N([H])CCSCC(=O)N([H])CCC4=CN([H])C5=C4C=C(Br)C=C5)[C@@H](OP(O)(O)=O)[C@H]3O)C2=NC=N1,CoA-S-acetyl 5-bromotryptamine
DB03340,[H][C@@](C)(CP(O)(=O)[C@@]([H])(N)CC(O)=O)C(O)=O,3-[(1-Amino-2-Carboxy-Ethyl)-Hydroxy-Phosphinoyl]-2-Methyl-Propionic Acid
DB02014,COC(=O)C1=C(O)C=CC=C1OC\C=C\C1=CC(C2=CC(=NO2)C(O)=O)=C(F)C=C1,"5-(2-Fluoro-5-{(1E)-3-[3-hydroxy-2-(methoxycarbonyl)phenoxy]-1-propen-1-yl}phenyl)-1,2-oxazole-3-carboxylic acid"
DB03345, ,Mercaptoethanol
DB04677,[H][C@@](C)(CC1=CC=CC=C1)N(C)CC=C,N-METHYL-N-[(1R)-1-METHYL-2-PHENYLETHYL]PROP-2-EN-1-AMINE
DB02013,O.[Fe].[Fe].[N-]=[N+]=[N-],Iron azide hydrate
