target,drug,label
P30291,DB00678,0
O07015,DB03734,0
Q9Y257,DB08242,0
Q96BH3,DB03887,0
P07949,DB06436,1
P46098,DB00941,0
P67870,DB00171,1
Q08257,DB14672,0
P07998,DB03326,1
Q9NS40,DB01118,1
P48029,DB07060,0
P0A921,DB03692,1
O75385,DB08293,0
P59998,DB08236,1
P31645,DB00176,1
Q5SIH3,DB03336,0
P05106,DB15598,1
Q9RVD6,DB01093,0
Q9Y663,DB03548,0
Q13547,DB11841,1
P69908,DB03553,1
Q13224,DB11823,1
P0A6V8,DB02379,1
P44868,DB07025,0
P32890,DB04800,0
P28676,DB14481,1
P35348,DB13665,1
P0A3M6,DB00739,1
P55408,DB08081,1
Q6GI75,DB08604,1
P22303,DB08615,1
P01148,DB03711,0
P47929,DB01910,0
P07237,DB07808,0
Q9F0J6,DB03627,0
Q58F21,DB11273,0
P00800,DB01935,1
P21453,DB08868,1
Q14624,DB07289,0
P61927,DB02517,0
P22570,DB03756,0
P06702,DB12263,0
P04271,DB05343,1
P11229,DB02010,1
P54756,DB13106,0
Q9H422,DB04368,0
O43704,DB14596,0
P26639,DB12725,0
Q96C86,DB09272,0
P46883,DB05494,0
P63316,DB01375,1
P05120,DB07110,0
P26276,DB02772,0
Q15303,DB02965,0
P01350,DB08325,0
P35348,DB00875,1
Q14680,DB06580,0
Q16539,DB01807,1
P34998,DB18518,1
Q5RT80,DB08301,0
Q02763,DB14840,1
P60327,DB04058,1
P0A7S3,DB00479,1
P00722,DB04116,1
Q02218,DB01367,0
P22906,DB04306,1
P10644,DB03248,0
B7JBP8,DB15250,0
Q9UPY5,DB03555,0
P31645,DB09289,1
P08217,DB07249,0
P19438,DB11750,0
P0A7W7,DB12455,1
Q06830,DB01243,0
P18847,DB05381,0
P22303,DB00122,1
P43681,DB01352,1
P11546,DB01489,0
Q14995,DB14014,1
P52597,DB08439,0
Q16671,DB02700,0
Q13315,DB11791,0
P31644,DB00794,1
Q54331,DB01922,0
P00519,DB08052,1
P35367,DB01237,1
P13036,DB03712,0
P42345,DB13072,1
P84887,DB13118,0
Q16555,DB06829,0
O75342,DB07418,0
P50052,DB18038,1
P33316,DB08073,0
P34903,DB01205,1
Q6V0L0,DB07737,0
P07858,DB03588,1
P35247,DB04455,0
Q9BVA1,DB03534,0
A5W4F4,DB04631,0
Q96AE4,DB07075,0
P43490,DB12146,0
Q13547,DB06515,0
O07732,DB11275,0
P23284,DB04745,0
P12758,DB07439,1
P01308,DB06315,1
P0A953,DB04404,0
Q58L87,DB01123,1
Q27796,DB01223,0
P50406,DB12141,1
P40406,DB02599,0
P48735,DB17097,1
P16615,DB08536,0
P31350,DB01005,1
P35968,DB09078,1
P23141,DB12971,1
P02787,DB14533,1
P69905,DB08486,1
Q12882,DB03554,1
P21291,DB04597,0
P83798,DB07178,0
P02919,DB09319,1
P19793,DB00459,1
P9WPN5,DB07971,1
P9WNL7,DB00330,1
Q12851,DB15012,0
Q99250,DB09085,1
P19429,DB00308,0
Q02880,DB05022,1
Q8IZS8,DB00153,1
Q14833,DB01148,0
O75116,DB16071,0
P08473,DB02062,1
P25779,DB07329,0
Q9UKI8,DB02604,0
Q47066,DB00578,1
Q9Y2H9,DB01445,0
P33038,DB02435,1
O60294,DB00149,1
P54820,DB03473,0
P60906,DB03811,1
Q93088,DB06855,0
O14936,DB04417,0
Q8NEV4,DB14894,0
P25100,DB13665,1
P27017,DB07192,0
Q12866,DB07153,0
P15559,DB04793,0
P49281,DB15598,1
P30518,DB00035,1
Q9HBH1,DB02026,1
P35348,DB06764,1
O43175,DB02931,0
P31491,DB08699,0
P60472,DB03559,0
P07998,DB02098,1
P71447,DB01103,0
P37231,DB00313,1
Q701N4,DB02379,1
P07333,DB08114,0
P00533,DB12036,1
P19827,DB14487,1
Q15274,DB04469,0
Q03431,DB03799,0
P23528,DB12680,0
P11741,DB09271,0
Q9X278,DB07151,0
Q99928,DB14719,1
Q92731,DB07702,1
P49765,DB16325,0
Q8RJN8,DB03191,0
P18507,DB01511,1
Q8WVQ1,DB16502,0
O75311,DB00145,1
Q9UI32,DB00142,1
Q9BVA1,DB07574,1
O75907,DB13437,0
P78334,DB01043,1
Q9NXE4,DB11886,0
P00734,DB00006,1
P47869,DB00628,1
P28221,DB01267,1
Q14643,DB12565,0
O75891,DB02182,0
Q9UM73,DB12141,1
P28566,DB00315,1
P0A6K3,DB02276,1
P9WNX1,DB04007,1
P0A745,DB03963,1
Q92731,DB00421,1
P0AC44,DB04631,1
Q8NFM4,DB06258,0
P01574,DB01948,0
P0ACB2,DB04560,1
Q04759,DB13004,0
P08172,DB00804,1
P10092,DB12228,1
P31644,DB11901,1
Q9NXG6,DB01604,0
Q9RBW8,DB04233,1
O31168,DB03981,0
P31644,DB00404,1
Q03181,DB01393,1
Q9GV41,DB14969,0
P41145,DB12327,1
O14949,DB08330,1
P0A6I8,DB03170,1
Q13085,DB03273,0
P18509,DB03988,1
O75762,DB14212,1
P11274,DB07241,0
P28223,DB00715,1
Q16445,DB01068,1
P83453,DB13093,0
P14867,DB00466,1
P48729,DB00843,0
P39900,DB02118,1
P43405,DB16849,1
P35228,DB01642,0
P05181,DB12452,0
P0A716,DB03603,0
P41145,DB09174,1
Q27738,DB01145,1
P28472,DB01511,1
Q99928,DB00463,1
Q02218,DB05408,0
Q00653,DB01822,1
P43116,DB08308,0
P17174,DB02822,0
P10275,DB02998,1
P28720,DB01825,1
P09493,DB00441,0
P16455,DB00151,1
Q97E82,DB01206,0
Q9Y6M9,DB00624,0
Q8NCM2,DB01069,1
Q9NPH5,DB02185,0
P14621,DB18409,0
Q99933,DB06701,0
P35367,DB00637,1
Q9PPP5,DB12763,0
Q9UBT6,DB08610,0
P39086,DB02852,1
P32238,DB02480,0
P00797,DB08099,1
P09619,DB09174,0
P0A793,DB08190,0
P69905,DB16192,0
Q9UQQ2,DB13530,0
Q9BXT2,DB01063,0
P24752,DB09061,1
P00915,DB00273,1
O75306,DB08191,0
P31949,DB07666,0
Q02880,DB00487,1
P30085,DB11807,0
P35372,DB06738,1
P78334,DB00252,1
Q9GZP0,DB01130,0
Q8NFW8,DB02938,0
P50213,DB06757,1
Q53ET4,DB06867,0
P84887,DB08767,1
Q7AUG5,DB08187,0
P21453,DB08480,0
P83794,DB04646,1
Q14524,DB09342,1
O60760,DB01897,1
P45985,DB06845,0
P04637,DB00945,1
P31645,DB06684,1
Q15746,DB13596,0
O43451,DB15168,0
Q99928,DB14672,1
O14965,DB17197,1
Q7L5Y9,DB03924,0
O96000,DB00157,1
Q9UIC8,DB00797,0
A8MPY1,DB06346,0
P29208,DB06864,1
Q16678,DB03102,0
P07771,DB03147,1
Q92769,DB06176,1
P30291,DB07257,1
Q6NSD4,DB16053,0
P04211,DB08295,1
P14060,DB14538,1
P46439,DB03648,0
Q99928,DB00829,1
P04150,DB00764,1
P00533,DB16216,1
Q9NZD4,DB08229,0
P06401,DB01428,1
P14625,DB00522,0
Q5SII2,DB07331,0
Q9H2S1,DB01054,1
P24752,DB01661,0
P16608,DB18046,0
P28335,DB00777,1
P04035,DB04466,1
P11177,DB08783,0
P20711,DB00968,1
P0C264,DB01863,0
P71278,DB03651,1
P04083,DB02758,0
P40306,DB16145,0
O75251,DB03782,0
P16384,DB08382,0
P17787,DB01273,1
Q55813,DB11794,0
P50440,DB02408,0
P00387,DB06471,0
P22619,DB04882,0
P00811,DB07850,1
P53609,DB07147,0
Q9UKY3,DB12193,0
P35228,DB07318,1
Q47644,DB03253,0
P50613,DB07717,0
P35228,DB01997,1
O14764,DB01553,1
P08254,DB01996,1
P0AE67,DB04156,1
Q9UIC8,DB09147,0
Q8N1C3,DB01559,1
P9WFF5,DB07780,1
Q92731,DB13955,1
P0A9B2,DB03814,1
O43474,DB02703,0
Q9UDR5,DB19088,0
P01857,DB08332,1
P54652,DB09238,0
P08253,DB05100,1
P05155,DB17024,0
Q08751,DB02154,0
P10613,DB01167,1
P06732,DB00437,0
P61158,DB02018,0
Q92952,DB12643,0
P45563,DB12243,0
P0AAJ3,DB02007,0
P00363,DB00730,1
O75964,DB12695,1
Q8WXI7,DB02585,0
Q9HBH1,DB08878,1
Q96LZ3,DB04545,0
Q02880,DB03038,0
P21728,DB00543,1
P00282,DB07379,0
P08235,DB00700,1
Q494W8,DB11421,1
P31749,DB01863,1
P35372,DB06409,1
Q8WWQ8,DB09213,0
P00734,DB08061,1
Q9Y243,DB05970,0
P28065,DB08889,1
Q2QJL3,DB07162,0
Q8II92,DB04555,0
O67648,DB07536,1
Q5G940,DB07097,1
P28720,DB04239,1
O43739,DB03632,0
P28222,DB00315,1
Q06110,DB15401,0
Q9F0J6,DB03247,1
P23882,DB04347,0
P78362,DB02733,1
P11349,DB00507,0
Q8N4C8,DB04620,0
P06858,DB07501,0
O14965,DB13061,1
P9WNX1,DB00951,1
P0A2K1,DB07773,1
P0AGC3,DB03462,0
P09958,DB01686,0
P23946,DB03297,1
O94903,DB05667,0
P29475,DB02991,1
Q54AI1,DB08309,0
Q92953,DB07130,0
P22061,DB01752,1
Q99808,DB04561,0
Q9BWD1,DB01885,0
P78334,DB00186,1
P00137,DB15192,0
P61182,DB07213,0
O75533,DB04366,0
P06149,DB07921,0
P17596,DB08837,0
P78508,DB00839,1
P77872,DB04133,0
P07550,DB09082,1
P09455,DB00459,1
P45799,DB13005,0
P17735,DB00120,1
Q9Y5S1,DB08335,0
P49821,DB14917,0
P28476,DB00821,0
P11511,DB08389,0
Q12879,DB11582,0
P18505,DB00794,1
P35869,DB01076,1
P00390,DB00143,1
P84077,DB08799,0
P02585,DB12209,1
Q15661,DB08141,0
P11229,DB00670,1
P29422,DB03650,0
Q9UIK4,DB12010,1
P42263,DB02966,1
P28482,DB18806,1
O43252,DB02578,0
P43088,DB00429,1
P07900,DB06070,1
Q9UI09,DB01905,0
Q08170,DB02109,0
Q01201,DB01822,1
P34024,DB04317,0
Q9UHN1,DB12151,1
Q5SJ80,DB02778,0
P06149,DB03147,1
P21728,DB13345,1
P14262,DB03779,1
P23219,DB00328,1
Q09093,DB03531,0
P19823,DB11428,0
Q15418,DB12010,1
P42338,DB01808,0
P07477,DB04336,1
Q92598,DB03745,0
Q9HU21,DB01694,1
O43708,DB07486,0
C3T8E2,DB07966,0
O76054,DB04058,0
P18089,DB11477,1
P00959,DB04015,1
Q9HAB3,DB03254,0
Q82EE4,DB02112,0
Q6P093,DB07815,1
Q70AC7,DB02637,1
P04049,DB08777,0
Q8N1C3,DB00475,1
Q8IVH8,DB18752,0
P31939,DB07300,0
Q9Y6Q6,DB16968,0
P55287,DB08597,0
P18031,DB02662,1
Q9BY41,DB12565,1
P22830,DB04010,0
O00303,DB00172,0
Q92633,DB16771,0
Q9UBN1,DB00228,1
Q15391,DB02322,0
Q99466,DB08318,0
P09850,DB04099,0
Q15759,DB12429,1
Q13224,DB01238,1
P48169,DB00241,1
P0A9S1,DB12015,0
Q9UBN7,DB02237,0
P9WPP7,DB07375,0
P09152,DB17832,0
P06703,DB11093,1
P26514,DB12681,0
Q04609,DB08835,1
Q13002,DB01352,1
P24630,DB12567,0
P0AE22,DB03064,0
P43702,DB00685,1
P34903,DB00801,1
P18089,DB00292,1
P56690,DB01755,1
Q13822,DB03621,0
P49841,DB12429,1
P9WN25,DB02663,0
P23415,DB03929,1
P01375,DB05513,1
Q9FDN7,DB13988,0
L0DSL2,DB02996,0
Q9ULU8,DB13511,0
P16455,DB14487,1
P49674,DB06795,0
Q9UN88,DB00555,1
P15121,DB02021,1
P23284,DB03023,0
O95178,DB03448,0
Q8TD30,DB03106,0
Q96RJ0,DB15665,1
Q9KWU1,DB02255,0
P07900,DB01025,1
P10915,DB08818,1
P02679,DB19160,0
P22695,DB12100,0
P68400,DB02709,1
Q8YSC4,DB00429,0
Q13639,DB12675,1
P0ABP8,DB01860,0
P42765,DB06127,0
Q16790,DB00306,0
Q12882,DB03516,1
P04062,DB00926,0
O00182,DB04472,1
P35348,DB12278,1
O43678,DB00157,1
Q04416,DB01992,1
Q8GIQ0,DB00730,0
Q92506,DB03461,1
P17291,DB08185,1
Q5SHN7,DB06694,0
Q13547,DB05103,1
P84077,DB04121,1
P61925,DB07997,1
P14555,DB04112,1
Q9NZK7,DB06987,1
Q04864,DB18804,1
P21291,DB07129,0
O96017,DB06486,1
Q16445,DB13643,1
Q9HAN9,DB04099,1
Q99720,DB06174,1
P21964,DB02342,1
Q08462,DB04367,0
O14757,DB01933,1
P35367,DB01146,1
P35749,DB12404,0
P37062,DB02711,0
P94548,DB19206,0
O75911,DB00162,1
Q96GR2,DB08326,1
P22303,DB02226,1
Q07820,DB00790,0
P20831,DB01165,1
O14980,DB02885,0
O95835,DB16126,0
Q14654,DB01016,1
P00918,DB02220,1
P35354,DB00554,1
P9WI73,DB14875,0
P35354,DB09084,1
Q734I1,DB11865,0
P0AC13,DB04047,1
P21554,DB04337,0
Q9UEW8,DB04494,0
Q8WUI4,DB00951,0
P01303,DB07008,0
Q16850,DB01007,1
Q6ZZJ1,DB01259,0
P35348,DB09203,1
O14949,DB00380,0
P47901,DB14866,0
P43487,DB00368,0
P80511,DB02011,0
Q13231,DB03632,1
P35348,DB01403,1
Q13698,DB00270,1
P11362,DB05642,0
Q9UBS5,DB02082,0
P41743,DB03170,0
Q9UNP4,DB14183,0
P14635,DB08551,0
P01375,DB05968,1
P72525,DB03510,0
P35367,DB00920,1
P43403,DB04503,0
Q9Y6H6,DB01110,1
P19652,DB11909,0
Q96BI3,DB08653,0
Q96C86,DB03958,1
Q09428,DB01120,1
Q9UQB9,DB06246,0
P30530,DB12010,1
Q5SKH6,DB01987,0
P30920,DB03773,1
O14983,DB15493,0
P0A8D6,DB12130,0
Q8IYT8,DB12010,1
P28222,DB08839,1
P19883,DB02602,0
Q96P20,DB16130,1
P07948,DB09079,1
P47870,DB13437,1
P08588,DB00983,1
P45452,DB01996,1
P37840,DB01931,0
P09012,DB09555,0
Q92570,DB08877,0
P18843,DB00356,0
P0DP24,DB04841,1
P31133,DB02350,0
Q9UBL9,DB00934,0
P47869,DB00228,1
Q96L42,DB04130,0
P06731,DB08217,1
Q9Y694,DB03827,0
Q9UNQ0,DB00795,1
P00505,DB02783,1
Q09093,DB00483,0
P31645,DB04836,1
P0A6L6,DB01600,0
Q70AC7,DB12278,0
Q9Y5Y9,DB06218,1
P23458,DB08895,1
Q6NVY1,DB08653,0
Q8AAK6,DB12328,0
Q9NR19,DB00131,1
P21408,DB04272,1
Q9BY66,DB01565,0
Q27796,DB03189,0
Q9C098,DB07382,0
P0C0F4,DB03041,1
Q9Y233,DB08383,1
P13501,DB03576,0
Q12908,DB03934,0
P30920,DB02120,1
P35228,DB01686,1
P80374,DB08489,0
P34969,DB08839,1
Q9H2K2,DB16063,1
P26276,DB02007,1
P50993,DB06157,1
P00509,DB03662,1
P0A3M6,DB00713,1
P21802,DB08896,1
P39767,DB04560,0
O00763,DB00121,1
P9WNL5,DB00996,0
Q96DP5,DB12491,0
Q8TDN2,DB01069,1
P77454,DB00575,0
P17612,DB04098,1
P14679,DB03694,1
Q72K87,DB07181,0
P0C0Y8,DB08690,1
Q13426,DB03963,1
P56690,DB00975,0
P69772,DB02426,0
P47205,DB04166,0
P00367,DB00157,1
P19909,DB04661,0
P48039,DB09071,1
Q99928,DB13643,1
P0C8P8,DB02940,1
P48632,DB03966,0
O43570,DB00936,1
P49368,DB03496,0
O75911,DB03086,0
P00441,DB14487,1
P09960,DB12267,0
Q81R22,DB08299,0
Q15722,DB06156,0
P04083,DB00959,1
P05181,DB02235,0
P0A6M2,DB08690,1
P36673,DB03818,0
Q9WZW1,DB09059,0
Q02760,DB08690,1
P80372,DB06928,0
Q96DB2,DB05015,1
A0A0H2URW2,DB12554,0
P17302,DB14904,0
O14594,DB02379,1
P80561,DB15021,0
P08588,DB01210,1
A5HEI4,DB04001,0
Q9UQD0,DB08326,0
P39594,DB05409,0
P16860,DB01136,1
P47869,DB00753,1
Q99436,DB11640,0
O75306,DB06946,0
P52209,DB00851,1
O95169,DB11496,0
P22570,DB00841,0
P00326,DB04448,1
Q9UQQ2,DB04331,0
Q9UL62,DB03480,0
P0AD63,DB02579,1
P18505,DB01087,0
P60757,DB01661,1
P43405,DB08846,1
O68541,DB03389,1
P80075,DB01224,0
Q00796,DB11739,0
P23975,DB05642,1
P45452,DB04759,1
P0AET8,DB01702,0
P35498,DB01438,1
P10275,DB08035,1
P28223,DB01624,1
P48065,DB03396,0
P37062,DB03382,1
P01024,DB18012,0
P12004,DB00181,0
P07384,DB00464,0
P07944,DB12691,0
P31749,DB15431,1
P07948,DB06441,0
Q16740,DB04250,0
Q06528,DB03199,1
P19113,DB09330,0
Q23022,DB03832,0
P08779,DB00733,0
P04626,DB12010,1
P08253,DB03751,0
Q99643,DB02861,0
Q60099,DB05399,0
P45452,DB08561,1
P11362,DB06436,1
P33247,DB02431,0
Q93088,DB00134,1
Q16288,DB11986,1
P49069,DB14540,0
P00742,DB08426,1
P08173,DB08032,0
P30084,DB00735,0
Q16790,DB07476,1
Q2M2I8,DB07485,0
P54219,DB00368,1
Q9X180,DB01235,0
Q9UBN7,DB12645,1
Q26609,DB04699,0
Q15788,DB07530,1
P07333,DB01665,0
P0DMV8,DB07119,0
P49146,DB07102,0
Q6ZQY3,DB08437,0
O14764,DB00475,1
P32320,DB15694,1
P08172,DB08171,0
Q15825,DB01021,0
Q9UBN1,DB00153,1
P04114,DB15137,0
P80529,DB14034,0
Q07699,DB00313,1
Q9HVZ0,DB06905,0
P16389,DB01110,1
P53779,DB08015,1
Q14565,DB00533,0
Q9H4B4,DB02690,0
P34903,DB01351,1
P54289,DB00228,1
P41595,DB08980,1
P52732,DB08250,1
P42971,DB01668,0
P14416,DB00850,1
Q70AC7,DB04553,1
Q9Y5N1,DB12299,1
P45844,DB03795,0
Q13093,DB05119,1
Q16322,DB02676,0
Q8NEV4,DB03924,0
P08588,DB11278,1
Q96SW2,DB03192,0
P04278,DB11478,1
P20309,DB06709,1
P35368,DB11428,1
P14416,DB00610,1
P30939,DB07148,0
Q9RVD6,DB02959,1
P14416,DB04599,1
O00469,DB12863,0
P44783,DB08203,0
Q9Y4U1,DB00712,0
Q14534,DB08846,1
Q16873,DB15460,0
P28223,DB00933,1
Q969S8,DB05015,1
P25100,DB11273,1
Q8WVQ1,DB01614,0
Q70Z44,DB00715,1
P10275,DB07776,1
P51580,DB04867,0
Q9NRX3,DB08366,0
P04062,DB00483,0
P31644,DB01545,1
P01857,DB01154,0
P31152,DB00123,0
P24300,DB03564,1
P31327,DB07379,0
P15085,DB07484,1
P25021,DB13760,1
P48169,DB01043,1
P06716,DB04147,1
P18405,DB04055,0
O76074,DB00201,1
P09601,DB00205,0
P30793,DB12588,0
P43702,DB01155,1
P55038,DB03247,1
P45381,DB08291,0
Q96S86,DB04622,0
Q8ZNF3,DB03072,0
P08254,DB11079,0
P54619,DB02492,0
P05019,DB07247,0
P36946,DB04757,0
P00749,DB03876,1
P41595,DB00589,1
Q9KWT6,DB04548,0
O00763,DB07763,0
P00749,DB06857,1
P9WHH7,DB07437,0
Q92952,DB01110,1
P9WI81,DB03909,1
P9WNH5,DB05478,0
Q99720,DB05592,1
Q8WVQ1,DB07038,0
P0DP25,DB01069,1
P19021,DB07617,0
P0DMS8,DB08517,1
P32320,DB03612,0
P61457,DB12185,0
Q8N159,DB00979,0
P13051,DB07256,0
Q8GGK7,DB01216,0
P0A6L0,DB01823,0
O14949,DB02449,0
Q9UKV0,DB12847,1
O95136,DB08072,0
P0AB77,DB06995,0
Q9UL54,DB12010,1
P00374,DB00233,1
P00646,DB04147,1
P61949,DB07842,0
Q72K87,DB05565,0
P09619,DB13093,1
P10176,DB04464,1
P07477,DB04793,1
Q01468,DB03697,0
P21917,DB01403,1
Q9NZV8,DB01069,1
P08473,DB00616,1
Q9UQD0,DB00252,1
P05042,DB16045,0
P07437,DB00956,0
P05109,DB14533,1
O76083,DB09283,1
P12996,DB07177,0
P00734,DB18393,1
Q9NRX3,DB00754,0
P08912,DB08897,1
Q9WZ40,DB06766,0
Q9P0X4,DB00661,1
P23415,DB03816,0
P28562,DB02169,1
P09917,DB08026,0
P09874,DB03722,1
P16234,DB12147,1
Q46444,DB07907,0
P24093,DB00218,0
P23975,DB04889,1
P26789,DB02899,1
P11411,DB03964,0
P24228,DB00303,1
Q70AC7,DB08362,0
P44490,DB04482,1
Q9UL62,DB03157,0
P46881,DB08300,0
P00918,DB12399,1
P68104,DB04315,1
P34896,DB00514,0
P28223,DB09225,1
P23083,DB08273,1
P45984,DB12010,1
P08913,DB01472,1
P49368,DB14527,0
P14489,DB16502,0
P08588,DB00127,1
P19883,DB14071,0
Q02818,DB05983,0
P0DP25,DB11348,1
P01857,DB07883,1
Q9KIE5,DB06851,0
Q5T1J1,DB11725,0
Q52WX2,DB12010,1
O70038,DB08401,1
Q8TET4,DB01038,0
P00167,DB14530,1
P54687,DB02626,0
P00722,DB02632,1
P17538,DB06153,0
Q59961,DB08327,0
Q56748,DB00788,0
P37231,DB00197,1
P00734,DB07522,1
P28838,DB08766,1
Q9H306,DB12729,0
O60882,DB08271,1
P02918,DB00303,1
P35348,DB00964,1
P9WPX7,DB03739,1
P35030,DB02308,1
P30084,DB00230,0
P35348,DB04946,1
P07237,DB11638,1
P40429,DB02494,1
P9WIP7,DB00604,0
Q96EM0,DB01709,0
Q44532,DB12669,0
P05451,DB03330,0
P06401,DB11619,1
Q9ZHG9,DB03245,0
P10943,DB12850,0
P0AB87,DB03026,1
P53779,DB01782,1
Q13363,DB02893,0
P0AF14,DB00580,0
P00132,DB14018,0
O31616,DB02713,1
P35367,DB00363,1
Q15858,DB06201,1
P69681,DB04799,0
P22619,DB17021,0
P42261,DB15406,0
Q12809,DB12714,1
P25779,DB02051,1
Q9HBK9,DB00118,1
P0C264,DB12946,0
Q9NPA2,DB02888,0
P40933,DB06525,0
P15954,DB03059,0
Q9X108,DB14890,0
P29474,DB08018,1
P0A6D3,DB07541,0
Q12797,DB04770,0
P17612,DB02482,1
P02794,DB04798,0
P35368,DB01224,1
P43700,DB01155,1
P04183,DB04139,1
Q6N063,DB16495,0
P54886,DB00133,0
P10276,DB12808,1
P42512,DB03479,0
Q92952,DB02587,1
Q9GZU7,DB04272,1
P14867,DB00683,1
O75964,DB02949,0
P69924,DB07737,0
P12821,DB01057,0
Q01469,DB08186,0
P19105,DB02662,0
P00326,DB00157,1
P24182,DB08144,1
O34928,DB04807,0
P00750,DB08075,0
P28472,DB01594,1
P46098,DB09290,1
P04377,DB04229,1
P07464,DB01862,1
Q9GZT9,DB07112,1
Q96PD7,DB00627,1
Q9BY41,DB02546,1
P11217,DB02471,1
Q8TCT1,DB06996,0
Q01959,DB01576,1
P10415,DB18054,1
P00909,DB01214,0
P18031,DB04525,1
P13612,DB15791,1
Q8GB52,DB02214,0
P51161,DB19043,0
P34998,DB12572,1
Q04206,DB00127,0
P35908,DB11157,1
P98194,DB11795,0
P11229,DB19325,1
P15289,DB03821,1
P03372,DB03860,1
P03905,DB00157,1
Q9H3N8,DB16250,0
P35626,DB04570,0
Q746L7,DB17159,0
Q9NYL2,DB02221,0
Q8TCU5,DB06738,1
P01709,DB14063,0
P56868,DB07677,0
P80404,DB04235,1
P06733,DB16019,0
P25021,DB00797,1
P77444,DB12857,0
P16608,DB03766,0
Q9RA47,DB02105,0
Q9UP95,DB04172,0
P10275,DB00624,1
P0AES6,DB02159,0
P48547,DB00228,1
P0AD68,DB02695,0
Q9NPD8,DB00668,0
P42336,DB11666,1
P14385,DB01910,1
Q13304,DB16704,0
Q86TI2,DB04617,0
P67910,DB07663,0
P07711,DB15194,0
Q13224,DB12063,1
Q9P0X4,DB00228,1
P48443,DB00162,1
Q59288,DB03156,1
O75493,DB03619,0
P61925,DB04695,0
P11473,DB04258,1
Q79FX6,DB01752,1
P21673,DB03288,0
P11509,DB03473,0
P11217,DB07066,1
Q8DNB6,DB02134,0
P49281,DB11734,0
P00782,DB03297,1
P06702,DB01618,0
P53554,DB04450,1
Q07812,DB01969,0
Q08289,DB13746,1
P21917,DB17056,1
Q8N159,DB02418,0
P28221,DB13345,1
Q9UG56,DB12858,0
P08913,DB00852,1
P78527,DB08511,0
P24182,DB05458,0
O14983,DB07604,1
Q9KB30,DB18736,0
P83689,DB02772,1
Q8N4C8,DB04773,0
Q05639,DB12638,0
Q99677,DB07882,0
P83791,DB03848,0
P0CG30,DB03310,1
P0A793,DB00600,0
Q07785,DB07844,0
Q05586,DB00289,1
P69905,DB07428,1
P05026,DB06157,1
P45314,DB03814,1
P17538,DB01963,1
Q9Y6K9,DB05289,1
P13631,DB05467,1
Q9Y5Y9,DB00313,1
Q9KPI8,DB03845,0
Q16595,DB14489,1
Q9BQI3,DB01394,0
Q9NZK7,DB13495,0
Q16706,DB02318,1
P48169,DB00292,1
Q08210,DB07646,1
O00329,DB16879,1
P08913,DB01136,1
Q15788,DB02360,0
P0AB71,DB01890,0
P62491,DB01864,1
Q14524,DB00281,1
P78368,DB02986,0
P39748,DB14501,1
P09850,DB06174,0
Q9KPI8,DB03876,0
P27815,DB01303,1
Q15722,DB12016,0
P0A7V3,DB00759,1
P43487,DB12695,1
P9WNG3,DB02123,0
Q9NS18,DB04752,0
P21333,DB09121,0
Q7WT42,DB12741,0
Q9H2X6,DB05134,0
P11309,DB11907,0
P50135,DB08358,0
P53041,DB12280,0
P35908,DB06945,0
Q16772,DB12781,0
P04083,DB05168,0
P13674,DB01275,1
Q9UM07,DB07449,1
Q8N0U8,DB01484,0
Q45135,DB13624,0
O76054,DB13106,0
P18089,DB06229,1
P98170,DB07624,0
Q01693,DB03424,1
P08172,DB14185,1
P76216,DB08305,0
P0C0Y8,DB05442,0
P0ABE7,DB07926,0
P54284,DB09238,1
P25105,DB02261,1
P07202,DB04824,0
P22939,DB02508,1
P06493,DB12686,1
P25021,DB00940,1
P12268,DB02024,0
Q53707,DB06159,0
Q16445,DB01545,1
P00782,DB03411,0
P40238,DB06210,1
Q9L9D7,DB08561,0
P35367,DB01175,1
P04049,DB15266,1
Q13464,DB03777,1
P08238,DB09221,1
P30613,DB07424,0
Q96C86,DB04325,0
P80075,DB03222,0
P06493,DB02116,1
Q05901,DB00202,1
P09923,DB12816,1
Q8TCU5,DB11823,1
Q57VC7,DB00647,0
P0A3M6,DB00567,1
P09391,DB17129,0
P25275,DB06945,0
P20831,DB06600,1
P20248,DB07534,1
P22676,DB11348,1
P81006,DB03801,1
O43169,DB04881,0
O76083,DB07243,0
P14151,DB09570,0
P48169,DB01806,0
Q9UQD0,DB01161,1
P0C264,DB04395,0
P50897,DB03796,1
P21281,DB02015,0
P07737,DB13967,0
P29600,DB00948,0
Q96FI4,DB01408,0
P19021,DB02980,0
O14764,DB01159,1
Q8NX78,DB02153,1
P20132,DB06793,0
Q15904,DB01876,0
P16384,DB03501,0
P46925,DB03429,0
Q02641,DB00622,1
P62829,DB03664,0
Q08289,DB01023,1
P37288,DB08943,0
P08183,DB14072,1
Q94655,DB03403,0
P34913,DB03950,0
P47229,DB07911,1
P29475,DB03892,1
P08620,DB02677,0
P10632,DB15170,0
P00533,DB05944,1
P29762,DB11831,0
P36544,DB00674,1
P40859,DB02812,0
P29474,DB01997,1
P00374,DB03125,1
P81605,DB15385,0
Q96L21,DB04762,0
Q99707,DB00116,1
Q8N119,DB06346,0
Q15822,DB06402,1
P28476,DB16407,0
P22088,DB00209,0
Q9X286,DB04272,1
P04391,DB02489,0
P11349,DB04464,1
P51606,DB13089,0
O95169,DB13777,0
Q8TF76,DB04957,0
P04278,DB14641,1
P11388,DB11366,0
P09429,DB05869,1
P08254,DB08507,1
Q15759,DB04462,1
P41145,DB00854,1
